month,state,district,pincode,bio_age_5_17,bio_18p,enroll_18p,bio_rate_18p,low_anomaly,zero_anomaly
2025-10-01,assam,Goalpara,783129,931,553,1.0,553.0,False,False
2025-10-01,assam,Goalpara,783130,101,85,4.0,21.25,False,False
2025-10-01,assam,Goalpara,783132,188,242,1.0,242.0,False,False
2025-10-01,assam,Goalpara,783134,37,35,3.0,11.666666666666666,False,False
2025-10-01,assam,Golaghat,785601,340,200,35.0,5.714285714285714,False,False
2025-10-01,assam,Golaghat,785602,89,30,17.0,1.7647058823529411,False,False
2025-10-01,assam,Golaghat,785603,11,13,18.0,0.7222222222222222,False,False
2025-10-01,assam,Golaghat,785609,38,34,3.0,11.333333333333334,False,False
2025-10-01,assam,Golaghat,785610,6,16,3.0,5.333333333333333,False,False
2025-10-01,assam,Golaghat,785611,38,84,4.0,21.0,False,False
2025-10-01,assam,Golaghat,785612,55,88,36.0,2.4444444444444446,False,False
2025-10-01,assam,Golaghat,785614,56,95,16.0,5.9375,False,False
2025-10-01,assam,Golaghat,785615,23,31,8.0,3.875,False,False
2025-10-01,assam,Golaghat,785618,49,61,3.0,20.333333333333332,False,False
2025-10-01,assam,Golaghat,785619,25,18,6.0,3.0,False,False
2025-10-01,assam,Golaghat,785621,32,71,24.0,2.9583333333333335,False,False
2025-10-01,assam,Golaghat,785622,13,38,5.0,7.6,False,False
2025-10-01,assam,Golaghat,785625,18,120,10.0,12.0,False,False
2025-10-01,assam,Golaghat,785626,17,31,1.0,31.0,False,False
2025-10-01,assam,Golaghat,785699,22,7,2.0,3.5,False,False
2025-10-01,assam,Golaghat,785702,64,104,9.0,11.555555555555555,False,False
2025-10-01,assam,Golaghat,785705,95,189,16.0,11.8125,False,False
2025-10-01,assam,Hailakandi,788007,1,0,3.0,0.0,True,True
2025-10-01,assam,Hailakandi,788113,50,34,1.0,34.0,False,False
2025-10-01,assam,Hailakandi,788161,68,118,34.0,3.4705882352941178,False,False
2025-10-01,assam,Hailakandi,788162,79,114,38.0,3.0,False,False
2025-10-01,assam,Hailakandi,788163,69,118,1.0,118.0,False,False
2025-10-01,assam,Hailakandi,788165,38,32,43.0,0.7441860465116279,False,False
2025-10-01,assam,Hailakandi,788801,78,218,1.0,218.0,False,False
2025-10-01,assam,Hailakandi,788802,14,9,9.0,1.0,False,False
2025-10-01,assam,Hailakandi,788816,1,1,13.0,0.07692307692307693,True,False
2025-10-01,assam,Hojai,782435,215,751,1.0,751.0,False,False
2025-10-01,assam,Hojai,782435,215,751,1.0,751.0,False,False
2025-10-01,assam,Hojai,782446,384,650,1.0,650.0,False,False
2025-10-01,assam,Hojai,782447,87,186,1.0,186.0,False,False
2025-10-01,assam,Hojai,782481,16,19,2.0,9.5,False,False
2025-10-01,assam,Jorhat,785001,104,68,21.0,3.238095238095238,False,False
2025-10-01,assam,Jorhat,785006,70,78,2.0,39.0,False,False
2025-10-01,assam,Jorhat,785007,17,8,4.0,2.0,False,False
2025-10-01,assam,Jorhat,785008,42,11,2.0,5.5,False,False
2025-10-01,assam,Jorhat,785010,18,12,6.0,2.0,False,False
2025-10-01,assam,Jorhat,785015,16,12,1.0,12.0,False,False
2025-10-01,assam,Jorhat,785101,52,17,2.0,8.5,False,False
2025-10-01,assam,Jorhat,785107,52,34,3.0,11.333333333333334,False,False
2025-10-01,assam,Jorhat,785108,79,32,2.0,16.0,False,False
2025-10-01,assam,Jorhat,785112,154,98,5.0,19.6,False,False
2025-10-01,assam,Jorhat,785614,3,1,16.0,0.0625,True,False
2025-10-01,assam,Jorhat,785625,0,1,10.0,0.1,False,False
2025-10-01,assam,Jorhat,785630,193,134,3.0,44.666666666666664,False,False
2025-10-01,assam,Jorhat,785631,177,61,1.0,61.0,False,False
2025-10-01,assam,Jorhat,785632,64,35,4.0,8.75,False,False
2025-10-01,assam,Jorhat,785633,76,28,9.0,3.111111111111111,False,False
2025-10-01,assam,Jorhat,785634,53,55,33.0,1.6666666666666667,False,False
2025-10-01,assam,Jorhat,785635,82,34,12.0,2.8333333333333335,False,False
2025-10-01,assam,Jorhat,785636,31,9,2.0,4.5,False,False
2025-10-01,assam,Jorhat,785682,58,13,1.0,13.0,False,False
2025-10-01,assam,Jorhat,785682,58,13,3.0,4.333333333333333,False,False
2025-10-01,assam,Jorhat,785683,45,57,1.0,57.0,False,False
2025-10-01,assam,Jorhat,785683,45,57,1.0,57.0,False,False
2025-10-01,assam,Jorhat,785700,18,10,3.0,3.3333333333333335,False,False
2025-10-01,assam,Jorhat,785704,11,2,2.0,1.0,False,False
2025-10-01,assam,Kamrup,781003,2,1,4.0,0.25,False,False
2025-10-01,assam,Kamrup,781006,1,4,8.0,0.5,False,False
2025-10-01,assam,Kamrup,781007,0,1,2.0,0.5,False,False
2025-10-01,assam,Kamrup,781008,2,3,2.0,1.5,False,False
2025-10-01,assam,Kamrup,781009,1,1,1.0,1.0,False,False
2025-10-01,assam,Kamrup,781011,1,3,2.0,1.5,False,False
2025-10-01,assam,Kamrup,781014,4,2,2.0,1.0,False,False
2025-10-01,assam,Kamrup,781018,53,9,1.0,9.0,False,False
2025-10-01,assam,Kamrup,781018,53,9,6.0,1.5,False,False
2025-10-01,assam,Kamrup,781019,0,1,22.0,0.045454545454545456,True,False
2025-10-01,assam,Kamrup,781022,0,1,29.0,0.034482758620689655,True,False
2025-10-01,assam,Kamrup,781024,0,2,2.0,1.0,False,False
2025-10-01,assam,Kamrup,781026,0,1,15.0,0.06666666666666667,True,False
2025-10-01,assam,Kamrup,781028,0,1,20.0,0.05,True,False
2025-10-01,assam,Kamrup,781029,0,1,25.0,0.04,True,False
2025-10-01,assam,Kamrup,781034,0,1,28.0,0.03571428571428571,True,False
2025-10-01,assam,Kamrup,781036,0,1,8.0,0.125,False,False
2025-10-01,assam,Kamrup,781101,34,44,11.0,4.0,False,False
2025-10-01,assam,Kamrup,781102,212,266,1.0,266.0,False,False
2025-10-01,assam,Kamrup,781103,95,44,1.0,44.0,False,False
2025-10-01,assam,Kamrup,781104,195,22,1.0,22.0,False,False
2025-10-01,assam,Kamrup,781121,13,55,4.0,13.75,False,False
2025-10-01,assam,Kamrup,781123,83,156,16.0,9.75,False,False
2025-10-01,assam,Kamrup,781127,300,185,36.0,5.138888888888889,False,False
2025-10-01,assam,Kamrup,781129,15,9,5.0,1.8,False,False
2025-10-01,assam,Kamrup,781135,44,36,20.0,1.8,False,False
2025-10-01,assam,Kamrup,781136,375,429,2.0,214.5,False,False
2025-10-01,assam,Kamrup,781171,0,4,7.0,0.5714285714285714,False,False
2025-10-01,assam,Kamrup,781350,26,28,2.0,14.0,False,False
2025-10-01,assam,Kamrup,781354,143,251,10.0,25.1,False,False
2025-10-01,assam,Kamrup,781366,76,229,4.0,57.25,False,False
2025-10-01,assam,Kamrup,781376,43,75,3.0,25.0,False,False
2025-10-01,assam,Kamrup,781380,58,32,26.0,1.2307692307692308,False,False
2025-10-01,assam,Kamrup,781381,29,26,20.0,1.3,False,False
2025-10-01,assam,Kamrup,781382,21,75,5.0,15.0,False,False
2025-10-01,assam,Kamrup Metro,781001,27,42,2.0,21.0,False,False
2025-10-01,assam,Kamrup Metro,781003,25,33,4.0,8.25,False,False
2025-10-01,assam,Kamrup Metro,781004,3,7,5.0,1.4,False,False
2025-10-01,assam,Kamrup Metro,781005,31,15,28.0,0.5357142857142857,False,False
2025-10-01,assam,Kamrup Metro,781006,18,11,8.0,1.375,False,False
2025-10-01,assam,Kamrup Metro,781007,19,22,2.0,11.0,False,False
2025-10-01,assam,Kamrup Metro,781008,30,18,2.0,9.0,False,False
2025-10-01,assam,Kamrup Metro,781009,29,22,1.0,22.0,False,False
2025-10-01,assam,Kamrup Metro,781011,30,22,2.0,11.0,False,False
2025-10-01,assam,Kamrup Metro,781012,44,35,4.0,8.75,False,False
2025-10-01,assam,Kamrup Metro,781014,9,3,2.0,1.5,False,False
2025-10-01,assam,Kamrup Metro,781016,30,8,8.0,1.0,False,False
2025-10-01,assam,Kamrup Metro,781018,4,1,1.0,1.0,False,False
2025-10-01,assam,Kamrup Metro,781018,4,1,6.0,0.16666666666666666,False,False
2025-10-01,assam,Kamrup Metro,781019,32,19,22.0,0.8636363636363636,False,False
2025-10-01,assam,Kamrup Metro,781020,40,28,33.0,0.8484848484848485,False,False
2025-10-01,assam,Kamrup Metro,781021,49,28,13.0,2.1538461538461537,False,False
2025-10-01,assam,Kamrup Metro,781022,45,25,29.0,0.8620689655172413,False,False
2025-10-01,assam,Kamrup Metro,781024,12,10,2.0,5.0,False,False
2025-10-01,assam,Kamrup Metro,781025,73,31,42.0,0.7380952380952381,False,False
2025-10-01,assam,Kamrup Metro,781026,30,60,15.0,4.0,False,False
2025-10-01,assam,Kamrup Metro,781027,4,6,5.0,1.2,False,False
2025-10-01,assam,Kamrup Metro,781028,30,28,20.0,1.4,False,False
2025-10-01,assam,Kamrup Metro,781029,18,23,25.0,0.92,False,False
2025-10-01,assam,Kamrup Metro,781033,4,11,3.0,3.6666666666666665,False,False
2025-10-01,assam,Kamrup Metro,781034,50,16,28.0,0.5714285714285714,False,False
2025-10-01,assam,Kamrup Metro,781035,35,14,8.0,1.75,False,False
2025-10-01,assam,Kamrup Metro,781036,16,21,8.0,2.625,False,False
2025-10-01,assam,Kamrup Metro,781037,30,16,6.0,2.6666666666666665,False,False
2025-10-01,assam,Kamrup Metro,781038,20,21,14.0,1.5,False,False
2025-10-01,assam,Kamrup Metro,781040,31,18,17.0,1.0588235294117647,False,False
2025-10-01,assam,Kamrup Metro,781171,19,24,7.0,3.4285714285714284,False,False
2025-10-01,assam,Kamrup Metro,782401,11,51,1.0,51.0,False,False
2025-10-01,assam,Kamrup Metro,782402,79,166,5.0,33.2,False,False
2025-10-01,assam,Kamrup Metro,782403,68,58,7.0,8.285714285714286,False,False
2025-10-01,assam,Karbi Anglong,782002,0,1,1.0,1.0,False,False
2025-10-01,assam,Karbi Anglong,782410,47,136,10.0,13.6,False,False
2025-10-01,assam,Karbi Anglong,782410,47,136,4.0,34.0,False,False
2025-10-01,assam,Karbi Anglong,782410,47,136,15.0,9.066666666666666,False,False
2025-10-01,assam,Karbi Anglong,782435,16,4,1.0,4.0,False,False
2025-10-01,assam,Karbi Anglong,782435,16,4,1.0,4.0,False,False
2025-10-01,assam,Karbi Anglong,782441,228,329,37.0,8.891891891891891,False,False
2025-10-01,assam,Karbi Anglong,782446,45,54,1.0,54.0,False,False
2025-10-01,assam,Karbi Anglong,782447,25,53,1.0,53.0,False,False
2025-10-01,assam,Karbi Anglong,782448,136,106,55.0,1.9272727272727272,False,False
2025-10-01,assam,Karbi Anglong,782448,136,106,4.0,26.5,False,False
2025-10-01,assam,Karbi Anglong,782450,58,61,16.0,3.8125,False,False
2025-10-01,assam,Karbi Anglong,782450,58,61,6.0,10.166666666666666,False,False
2025-10-01,assam,Karbi Anglong,782460,62,178,1.0,178.0,False,False
2025-10-01,assam,Karbi Anglong,782461,35,117,2.0,58.5,False,False
2025-10-01,assam,Karbi Anglong,782462,8,19,1.0,19.0,False,False
2025-10-01,assam,Karbi Anglong,782480,786,186,4.0,46.5,False,False
2025-10-01,assam,Karbi Anglong,782481,416,209,2.0,104.5,False,False
2025-10-01,assam,Karbi Anglong,782482,251,164,42.0,3.9047619047619047,False,False
2025-10-01,assam,Karbi Anglong,782486,25,101,20.0,5.05,False,False
2025-10-01,assam,Karbi Anglong,782490,10,9,1.0,9.0,False,False
2025-10-01,assam,Karimganj,788719,84,56,1.0,56.0,False,False
2025-10-01,assam,Karimganj,788720,361,167,1.0,167.0,False,False
2025-10-01,assam,Karimganj,788722,196,120,1.0,120.0,False,False
2025-10-01,assam,Karimganj,788723,122,101,1.0,101.0,False,False
2025-10-01,assam,Karimganj,788735,39,43,1.0,43.0,False,False
2025-10-01,assam,Karimganj,788806,169,77,1.0,77.0,False,False
2025-10-01,assam,Karimganj,788806,169,77,1.0,77.0,False,False
2025-10-01,assam,Kokrajhar,783333,141,301,6.0,50.166666666666664,False,False
2025-10-01,assam,Kokrajhar,783337,111,253,1.0,253.0,False,False
2025-10-01,assam,Kokrajhar,783339,0,6,1.0,6.0,False,False
2025-10-01,assam,Kokrajhar,783345,39,73,3.0,24.333333333333332,False,False
2025-10-01,assam,Kokrajhar,783346,112,146,1.0,146.0,False,False
2025-10-01,assam,Kokrajhar,783347,39,132,2.0,66.0,False,False
2025-10-01,assam,Kokrajhar,783350,58,137,35.0,3.914285714285714,False,False
2025-10-01,assam,Kokrajhar,783354,64,122,1.0,122.0,False,False
2025-10-01,assam,Kokrajhar,783360,207,534,49.0,10.89795918367347,False,False
2025-10-01,assam,Kokrajhar,783361,44,151,11.0,13.727272727272727,False,False
2025-10-01,assam,Kokrajhar,783370,171,352,1.0,352.0,False,False
2025-10-01,assam,Kokrajhar,783376,41,67,25.0,2.68,False,False
2025-10-01,assam,Kokrajhar,783376,41,67,3.0,22.333333333333332,False,False
2025-10-01,assam,Lakhimpur,784160,120,219,2.0,109.5,False,False
2025-10-01,assam,Lakhimpur,784161,44,376,7.0,53.714285714285715,False,False
2025-10-01,assam,Lakhimpur,784164,33,52,3.0,17.333333333333332,False,False
2025-10-01,assam,Lakhimpur,787031,152,394,1.0,394.0,False,False
2025-10-01,assam,Lakhimpur,787032,106,376,24.0,15.666666666666666,False,False
2025-10-01,assam,Lakhimpur,787033,25,38,1.0,38.0,False,False
2025-10-01,assam,Lakhimpur,787034,1,1,1.0,1.0,False,False
2025-10-01,assam,Lakhimpur,787051,40,152,3.0,50.666666666666664,False,False
2025-10-01,assam,Lakhimpur,787053,79,100,1.0,100.0,False,False
2025-10-01,assam,Lakhimpur,787053,79,100,1.0,100.0,False,False
2025-10-01,assam,Lakhimpur,787054,71,391,5.0,78.2,False,False
2025-10-01,assam,Lakhimpur,787055,157,314,3.0,104.66666666666667,False,False
2025-10-01,assam,Lakhimpur,787056,24,25,1.0,25.0,False,False
2025-10-01,assam,Lakhimpur,787056,24,25,5.0,5.0,False,False
2025-10-01,assam,Lakhimpur,787058,30,14,10.0,1.4,False,False
2025-10-01,assam,Majuli,785614,1,0,16.0,0.0,True,True
2025-10-01,assam,Marigaon,782001,1,4,4.0,1.0,False,False
2025-10-01,assam,Marigaon,782103,82,131,4.0,32.75,False,False
2025-10-01,assam,Marigaon,782104,72,239,3.0,79.66666666666667,False,False
2025-10-01,assam,Marigaon,782105,90,221,7.0,31.571428571428573,False,False
2025-10-01,assam,Marigaon,782121,274,532,3.0,177.33333333333334,False,False
2025-10-01,assam,Marigaon,782123,23,55,12.0,4.583333333333333,False,False
2025-10-01,assam,Marigaon,782125,0,2,10.0,0.2,False,False
2025-10-01,assam,Marigaon,782126,182,743,4.0,185.75,False,False
2025-10-01,assam,Marigaon,782126,182,743,1.0,743.0,False,False
2025-10-01,assam,Marigaon,782127,197,746,9.0,82.88888888888889,False,False
2025-10-01,assam,Marigaon,782410,39,180,10.0,18.0,False,False
2025-10-01,assam,Marigaon,782410,39,180,4.0,45.0,False,False
2025-10-01,assam,Marigaon,782410,39,180,15.0,12.0,False,False
2025-10-01,assam,Marigaon,782411,179,436,3.0,145.33333333333334,False,False
2025-10-01,assam,Marigaon,782412,34,70,15.0,4.666666666666667,False,False
2025-10-01,assam,Marigaon,782425,6,6,1.0,6.0,False,False
2025-10-01,assam,Nagaon,782001,76,10,4.0,2.5,False,False
2025-10-01,assam,Nagaon,782002,459,802,1.0,802.0,False,False
2025-10-01,assam,Nagaon,782003,403,301,1.0,301.0,False,False
2025-10-01,assam,Nagaon,782101,64,23,2.0,11.5,False,False
2025-10-01,assam,Nagaon,782103,50,232,4.0,58.0,False,False
2025-10-01,assam,Nagaon,782122,480,813,7.0,116.14285714285714,False,False
2025-10-01,assam,Nagaon,782123,458,732,12.0,61.0,False,False
2025-10-01,assam,Nagaon,782124,1415,2004,19.0,105.47368421052632,False,False
2025-10-01,assam,Nagaon,782125,607,1433,10.0,143.3,False,False
2025-10-01,assam,Nagaon,782126,17,82,4.0,20.5,False,False
2025-10-01,assam,Nagaon,782126,17,82,1.0,82.0,False,False
2025-10-01,assam,Nagaon,782425,154,506,1.0,506.0,False,False
2025-10-01,assam,Nagaon,782435,4,32,1.0,32.0,False,False
2025-10-01,assam,Nagaon,782435,4,32,1.0,32.0,False,False
2025-10-01,assam,Nagaon,782446,77,230,1.0,230.0,False,False
2025-10-01,assam,Nagaon,782447,4,4,1.0,4.0,False,False
2025-10-01,assam,Nagaon,782450,64,241,16.0,15.0625,False,False
2025-10-01,assam,Nagaon,782450,64,241,6.0,40.166666666666664,False,False
2025-10-01,assam,Nagaon,782481,23,36,2.0,18.0,False,False
2025-10-01,assam,Nalbari,781126,326,650,10.0,65.0,False,False
2025-10-01,assam,Nalbari,781138,119,209,1.0,209.0,False,False
2025-10-01,assam,Nalbari,781309,1,2,1.0,2.0,False,False
2025-10-01,assam,Nalbari,781312,99,170,5.0,34.0,False,False
2025-10-01,assam,Nalbari,781334,36,51,1.0,51.0,False,False
2025-10-01,assam,Nalbari,781339,11,20,3.0,6.666666666666667,False,False
2025-10-01,assam,Nalbari,781346,1,7,2.0,3.5,False,False
2025-10-01,assam,Nalbari,781347,13,21,5.0,4.2,False,False
2025-10-01,assam,Nalbari,781350,24,23,2.0,11.5,False,False
2025-10-01,assam,Nalbari,781351,45,38,7.0,5.428571428571429,False,False
2025-10-01,assam,Nalbari,781355,8,20,2.0,10.0,False,False
2025-10-01,assam,North Cachar Hills,788830,34,20,2.0,10.0,False,False
2025-10-01,assam,North Cachar Hills,788831,25,17,1.0,17.0,False,False
2025-10-01,assam,Sibsagar,785640,46,46,104.0,0.4423076923076923,False,False
2025-10-01,assam,Sibsagar,785663,19,7,11.0,0.6363636363636364,False,False
2025-10-01,assam,Sibsagar,785664,12,14,12.0,1.1666666666666667,False,False
2025-10-01,assam,Sibsagar,785665,9,2,2.0,1.0,False,False
2025-10-01,assam,Sibsagar,785666,7,3,5.0,0.6,False,False
2025-10-01,assam,Sibsagar,785667,15,9,15.0,0.6,False,False
2025-10-01,assam,Sibsagar,785670,5,7,3.0,2.3333333333333335,False,False
2025-10-01,assam,Sibsagar,785682,29,5,1.0,5.0,False,False
2025-10-01,assam,Sibsagar,785682,29,5,3.0,1.6666666666666667,False,False
2025-10-01,assam,Sibsagar,785683,13,6,1.0,6.0,False,False
2025-10-01,assam,Sibsagar,785683,13,6,1.0,6.0,False,False
2025-10-01,assam,Sibsagar,785684,50,27,5.0,5.4,False,False
2025-10-01,assam,Sibsagar,785697,33,6,20.0,0.3,False,False
2025-10-01,assam,Sibsagar,785701,12,11,12.0,0.9166666666666666,False,False
2025-10-01,assam,Sonitpur,784101,59,73,1.0,73.0,False,False
2025-10-01,assam,Sonitpur,784110,139,218,1.0,218.0,False,False
2025-10-01,assam,Sonitpur,784111,73,58,2.0,29.0,False,False
2025-10-01,assam,Sonitpur,784168,12,31,1.0,31.0,False,False
2025-10-01,assam,Sonitpur,784506,37,165,1.0,165.0,False,False
2025-10-01,assam,Sonitpur,784507,16,22,8.0,2.75,False,False
2025-10-01,assam,Sonitpur,784527,1,0,1.0,0.0,True,True
2025-10-01,assam,Sonitpur,784529,0,1,2.0,0.5,False,False
2025-10-01,assam,Sribhumi,788719,0,1,1.0,1.0,False,False
2025-10-01,assam,Sribhumi,788720,0,3,1.0,3.0,False,False
2025-10-01,assam,Sribhumi,788722,0,2,1.0,2.0,False,False
2025-10-01,assam,Sribhumi,788723,0,2,1.0,2.0,False,False
2025-10-01,assam,Sribhumi,788806,3,8,1.0,8.0,False,False
2025-10-01,assam,Sribhumi,788806,3,8,1.0,8.0,False,False
2025-10-01,assam,Tamulpur District,781360,0,4,1.0,4.0,False,False
2025-10-01,assam,Tamulpur District,781366,0,8,4.0,2.0,False,False
2025-10-01,assam,Tinsukia,786125,29,63,1.0,63.0,False,False
2025-10-01,assam,Tinsukia,786151,66,60,3.0,20.0,False,False
2025-10-01,assam,Tinsukia,786170,67,57,1.0,57.0,False,False
2025-10-01,assam,Tinsukia,786171,49,65,2.0,32.5,False,False
2025-10-01,assam,Tinsukia,786174,23,24,1.0,24.0,False,False
2025-10-01,assam,Tinsukia,786182,23,57,1.0,57.0,False,False
2025-10-01,assam,Udalguri,784110,0,3,1.0,3.0,False,False
2025-10-01,assam,Udalguri,784114,67,227,1.0,227.0,False,False
2025-10-01,assam,Udalguri,784115,1,5,12.0,0.4166666666666667,False,False
2025-10-01,assam,Udalguri,784116,5,6,12.0,0.5,False,False
2025-10-01,assam,Udalguri,784145,0,4,6.0,0.6666666666666666,False,False
2025-10-01,assam,Udalguri,784147,0,2,1.0,2.0,False,False
2025-10-01,assam,Udalguri,784190,29,83,8.0,10.375,False,False
2025-10-01,assam,Udalguri,784190,29,83,2.0,41.5,False,False
2025-10-01,assam,Udalguri,784506,0,4,1.0,4.0,False,False
2025-10-01,assam,Udalguri,784507,92,200,8.0,25.0,False,False
2025-10-01,assam,Udalguri,784509,134,466,2.0,233.0,False,False
2025-10-01,assam,Udalguri,784514,53,278,10.0,27.8,False,False
2025-10-01,assam,Udalguri,784521,33,72,6.0,12.0,False,False
2025-10-01,assam,Udalguri,784522,63,197,2.0,98.5,False,False
2025-10-01,assam,Udalguri,784523,32,101,1.0,101.0,False,False
2025-10-01,assam,Udalguri,784525,77,391,3.0,130.33333333333334,False,False
2025-10-01,assam,Udalguri,784527,19,77,1.0,77.0,False,False
2025-10-01,assam,Udalguri,784528,25,54,4.0,13.5,False,False
2025-10-01,assam,West Karbi Anglong,782410,1,0,10.0,0.0,True,True
2025-10-01,assam,West Karbi Anglong,782410,1,0,4.0,0.0,True,True
2025-10-01,assam,West Karbi Anglong,782410,1,0,15.0,0.0,True,True
2025-10-01,assam,West Karbi Anglong,782446,0,1,1.0,1.0,False,False
2025-10-01,assam,West Karbi Anglong,782448,1,1,55.0,0.01818181818181818,True,False
2025-10-01,assam,West Karbi Anglong,782448,1,1,4.0,0.25,False,False
2025-10-01,assam,West Karbi Anglong,782450,2,5,16.0,0.3125,False,False
2025-10-01,assam,West Karbi Anglong,782450,2,5,6.0,0.8333333333333334,False,False
2025-10-01,assam,West Karbi Anglong,782486,112,370,20.0,18.5,False,False
2025-10-01,goa,Bardez,403507,0,2,1.0,2.0,False,False
2025-10-01,goa,North Goa,403001,56,28,2.0,14.0,False,False
2025-10-01,goa,North Goa,403103,30,17,1.0,17.0,False,False
2025-10-01,goa,North Goa,403507,211,104,1.0,104.0,False,False
2025-10-01,goa,North Goa,403512,210,98,1.0,98.0,False,False
2025-10-01,goa,North Goa,403524,17,24,1.0,24.0,False,False
2025-10-01,goa,South Goa,403601,87,65,1.0,65.0,False,False
2025-10-01,goa,South Goa,403703,145,90,1.0,90.0,False,False
2025-10-01,goa,South Goa,403721,10,11,1.0,11.0,False,False
2025-10-01,goa,South Goa,403802,229,71,1.0,71.0,False,False
2025-10-01,ladakh,Kargil,194103,47,12,1.0,12.0,False,False
2025-10-01,ladakh,Kargil,194109,20,15,1.0,15.0,False,False
2025-10-01,ladakh,Kargil,194301,22,7,1.0,7.0,False,False
2025-10-01,ladakh,Leh,194101,65,20,2.0,10.0,False,False
2025-10-01,meghalaya,East Garo Hills,794110,33,20,20.0,1.0,False,False
2025-10-01,meghalaya,East Garo Hills,794110,33,20,16.0,1.25,False,False
2025-10-01,meghalaya,East Garo Hills,794111,42,57,54.0,1.0555555555555556,False,False
2025-10-01,meghalaya,East Jaintia Hills,793150,3,0,40.0,0.0,True,True
2025-10-01,meghalaya,East Jaintia Hills,793151,1,0,1.0,0.0,True,True
2025-10-01,meghalaya,East Jaintia Hills,793151,1,0,52.0,0.0,True,True
2025-10-01,meghalaya,East Jaintia Hills,793160,242,48,49.0,0.9795918367346939,False,False
2025-10-01,meghalaya,East Jaintia Hills,793200,248,54,55.0,0.9818181818181818,False,False
2025-10-01,meghalaya,East Khasi Hills,793001,65,69,19.0,3.6315789473684212,False,False
2025-10-01,meghalaya,East Khasi Hills,793002,67,46,10.0,4.6,False,False
2025-10-01,meghalaya,East Khasi Hills,793004,73,48,11.0,4.363636363636363,False,False
2025-10-01,meghalaya,East Khasi Hills,793005,29,15,36.0,0.4166666666666667,False,False
2025-10-01,meghalaya,East Khasi Hills,793006,50,88,13.0,6.769230769230769,False,False
2025-10-01,meghalaya,East Khasi Hills,793007,9,31,2.0,15.5,False,False
2025-10-01,meghalaya,East Khasi Hills,793008,38,17,20.0,0.85,False,False
2025-10-01,meghalaya,East Khasi Hills,793009,21,10,44.0,0.22727272727272727,False,False
2025-10-01,meghalaya,East Khasi Hills,793010,13,15,16.0,0.9375,False,False
2025-10-01,meghalaya,East Khasi Hills,793012,18,10,31.0,0.3225806451612903,False,False
2025-10-01,meghalaya,East Khasi Hills,793014,17,39,6.0,6.5,False,False
2025-10-01,meghalaya,East Khasi Hills,793015,61,85,100.0,0.85,False,False
2025-10-01,meghalaya,East Khasi Hills,793016,6,5,4.0,1.25,False,False
2025-10-01,meghalaya,East Khasi Hills,793017,51,12,8.0,1.5,False,False
2025-10-01,meghalaya,East Khasi Hills,793018,6,4,6.0,0.6666666666666666,False,False
2025-10-01,meghalaya,East Khasi Hills,793019,6,15,8.0,1.875,False,False
2025-10-01,meghalaya,East Khasi Hills,793021,27,29,16.0,1.8125,False,False
2025-10-01,meghalaya,East Khasi Hills,793022,10,12,20.0,0.6,False,False
2025-10-01,meghalaya,East Khasi Hills,793106,33,21,10.0,2.1,False,False
2025-10-01,meghalaya,East Khasi Hills,793107,4,12,1.0,12.0,False,False
2025-10-01,meghalaya,East Khasi Hills,793108,30,26,13.0,2.0,False,False
2025-10-01,meghalaya,East Khasi Hills,793109,3,2,2.0,1.0,False,False
2025-10-01,meghalaya,East Khasi Hills,793110,25,34,63.0,0.5396825396825397,False,False
2025-10-01,meghalaya,East Khasi Hills,793111,19,16,32.0,0.5,False,False
2025-10-01,meghalaya,East Khasi Hills,793112,5,11,5.0,2.2,False,False
2025-10-01,meghalaya,East Khasi Hills,793113,35,30,2.0,15.0,False,False
2025-10-01,meghalaya,East Khasi Hills,793121,122,55,149.0,0.3691275167785235,False,False
2025-10-01,meghalaya,Jaintia Hills,793150,0,1,40.0,0.025,True,False
2025-10-01,meghalaya,Jaintia Hills,793200,1,0,55.0,0.0,True,True
2025-10-01,meghalaya,North Garo Hills,783134,16,4,4.0,1.0,False,False
2025-10-01,meghalaya,North Garo Hills,783134,16,4,20.0,0.2,False,False
2025-10-01,meghalaya,North Garo Hills,794002,23,15,4.0,3.75,False,False
2025-10-01,meghalaya,North Garo Hills,794002,23,15,4.0,3.75,False,False
2025-10-01,meghalaya,North Garo Hills,794104,1,0,34.0,0.0,True,True
2025-10-01,meghalaya,North Garo Hills,794108,21,8,1.0,8.0,False,False
2025-10-01,meghalaya,North Garo Hills,794110,37,7,20.0,0.35,False,False
2025-10-01,meghalaya,North Garo Hills,794110,37,7,16.0,0.4375,False,False
2025-10-01,meghalaya,North Garo Hills,794112,25,9,5.0,1.8,False,False
2025-10-01,meghalaya,Ri Bhoi,781131,59,13,12.0,1.0833333333333333,False,False
2025-10-01,meghalaya,Ri Bhoi,793101,119,43,9.0,4.777777777777778,False,False
2025-10-01,meghalaya,Ri Bhoi,793102,327,52,35.0,1.4857142857142858,False,False
2025-10-01,meghalaya,Ri Bhoi,793103,67,25,65.0,0.38461538461538464,False,False
2025-10-01,meghalaya,Ri Bhoi,793104,11,3,9.0,0.3333333333333333,False,False
2025-10-01,meghalaya,Ri Bhoi,793105,197,36,100.0,0.36,False,False
2025-10-01,meghalaya,Ri Bhoi,793116,0,2,23.0,0.08695652173913043,False,False
2025-10-01,meghalaya,Ri Bhoi,793122,5,1,2.0,0.5,False,False
